#,BGA Name,ID,Rating
643,gmoneyt1me,94323200,1675
644,Chimajmaj,94268048,1674
645,Maelov,83901423,1674
646,crazyfrenchy08,3891046,1674
647,PPoVo,95064675,1674
648,Joseph1198,85197151,1674
649,arbisto,94478144,1674
650,Tanuu,90949399,1674
651,rashrordrush,95004443,1674
652,Gamingpine,90000970,1674
653,Kizamu44,95012785,1673
654,laneledge,87394516,1673
655,zoo_builder_mike,94290219,1673
656,Shark Weak,87275248,1673
657,MajimaOne,91858253,1672
658,Board Game Guy 112,94683239,1672
659,feng_feng_,89547406,1672
660,xuwei,84834542,1672
661,nickismyname,10332355,1672
662,Sabbah,88601246,1672
663,demyurge,84428955,1671
664,Jesterius,94613954,1671
665,rnatong1,84367998,1671
666,Lordofmars,87539822,1671
667,Helbiii,90097742,1671
668,Hanzibal,86374828,1671
669,ginki,83888832,1671
670,clwind,84894621,1671
671,Zulda,84387079,1670
672,Baboude,91196162,1670
673,bcrensh,91410201,1670
674,Jisoo3322,94126016,1670
675,flyingmuskrat,86237008,1669
676,ycc9727,93633736,1669
677,ScientistOmni,90480114,1669
678,hustspy,89421460,1668
679,az840,94911554,1668
680,DexterXX,94428512,1668
681,magoplayer,94530210,1668
682,OfficerKrispy,86874128,1668
683,Schizofranz,85837660,1668
684,shagen,88490540,1668
685,Nansouu,90849435,1668
686,lartist,12183724,1668
687,historist,85219775,1667
688,killmebaby233,29521050,1667
689,Shartzy,94555960,1667
690,XJCF,94618450,1667
691,MRpipe,94515406,1667
692,irtranquil,30576691,1667
693,SharkWGY,91679557,1667
694,BazookaJoe,1589605,1667
695,gamja1,84734784,1667
696,mfchris,88560600,1667
697,liondow,84305823,1667
698,yuanBaoBao1234,93227446,1666
699,yang654321,94938272,1666
700,Cadrach,83830122,1666
701,elCrensh,94642374,1666
702,leaveawhisper,84377202,1666
703,fp149,84186406,1666
704,paperboi03,83847533,1665
705,Djalina,3987138,1665
706,cocadong,94054833,1665
707,ruru52,94778750,1665
708,GutsFan,94575616,1665
709,test00153,94287370,1665
710,Martin_Walter,94432789,1664
711,Mondfinsternis,94341947,1664
712,antoontje,91127113,1664
713,bobbypao,85195743,1663
714,Block1312,94020266,1663
715,Watcher7,95291370,1663
716,JulienSki,87947595,1663
717,Daanotello,93882185,1662
718,sinnyo,94566753,1662
719,arane2202,84312426,1662
720,FTDJerry,94734836,1662
721,cc-123,94851781,1662
722,sssss333,87164491,1662
723,tharle,86175371,1662
724,channelish,94354198,1662
725,Dymension,84563034,1661
726,Gabriel_Alister,3999186,1661
727,Fangfangjiong,84156118,1661
728,luxorthegamer,84037029,1660
729,shinster,87423509,1660
730,dingga11,94068967,1660
731,YodaSensei,1599478,1660
732,ChonkChonk,92302578,1660
733,tuziluobo,94148791,1660
734,LombardsBest,95048737,1659
735,mmoonneerr,94789826,1659
736,conpota_03,85413539,1659
737,wanggt,94206331,1659
738,German Sparrow,95269439,1658
739,Emil90,94854600,1658
740,AlexShen,91061093,1658
741,Przemo_,94827384,1658
742,danta01,89488447,1658
743,Zucchini rosti,91354752,1658
744,Inxoteb,91160005,1657
745,iranko,53665407,1657
746,FIDDLE332,93373568,1657
747,Smells_Familiar,92777125,1657
748,Tyrelanas,84219840,1657
749,shrodinger,85763315,1656
750,ChichiMVP,85801179,1656
751,pf1219,93912769,1656
752,kreuzbergbier,94934439,1656
753,yvanko,94410731,1656
